Cosmic_Phenotype_id, Site_Primary,Site_Subtype1,Histology,Hist_Subtype1,Hist_Subtype2,Hist_Subtype3,Site_Primary_COSMIC,Site_Subtype1_COSMIC,Histology_COSMIC,Hist_Subtype1_COSMIC,NCI_Code
COSO100846271,vagina,NS,yolk_sac_tumour,teratoma,NS,NS,genital_tract,extragonadal,germ_cell_tumour,yolk_sac_tumour,C3011
COSO97576271,pelvis,NS,yolk_sac_tumour,teratoma,NS,NS,genital_tract,extragonadal,germ_cell_tumour,yolk_sac_tumour,C3011
COSO100886271,pharynx,NS,yolk_sac_tumour,teratoma,NS,NS,genital_tract,extragonadal,germ_cell_tumour,yolk_sac_tumour,C3011
COSO54296271,coccyx,sacrococcygeal,yolk_sac_tumour,teratoma,NS,NS,genital_tract,extragonadal,germ_cell_tumour,yolk_sac_tumour,C3011
COSO100876271,stomach,NS,yolk_sac_tumour,teratoma,NS,NS,genital_tract,extragonadal,germ_cell_tumour,yolk_sac_tumour,C3011
COSO30136271,ovary,NS,yolk_sac_tumour,teratoma,NS,NS,ovary,NS,germ_cell_tumour,yolk_sac_tumour,C8107
COSO36246271,testis,NS,yolk_sac_tumour,teratoma,NS,NS,testis,NS,germ_cell_tumour,yolk_sac_tumour,C8000
COSO36286296,thyroid,NS,adenoma-nodule-goitre,NS,NS,NS,thyroid,NS,adenoma-nodule-goitre,NS,C3628
COSO36286296,thyroid,NS,adenomatous_nodule,NS,NS,NS,thyroid,NS,adenoma-nodule-goitre,NS,C3628
COSO36286296,thyroid,NS,adenomatous_nodule,macrofollicular,NS,NS,thyroid,NS,adenoma-nodule-goitre,NS,C3628
COSO36286296,thyroid,right_lobe,goitre,NS,NS,NS,thyroid,NS,adenoma-nodule-goitre,NS,C3628
COSO36286296,thyroid,NS,goitre,NS,NS,NS,thyroid,NS,adenoma-nodule-goitre,NS,C3628
COSO36286296,thyroid,NS,goitre,adenomatous,NS,NS,thyroid,NS,adenoma-nodule-goitre,NS,C3628
COSO36286296,thyroid,NS,goitre,nodular,NS,NS,thyroid,NS,adenoma-nodule-goitre,NS,C3628
COSO36286296,thyroid,NS,goitre,nodular,adenomatous,NS,thyroid,NS,adenoma-nodule-goitre,NS,C3628
COSO36286296,thyroid,NS,goitre,nodular,follicular,NS,thyroid,NS,adenoma-nodule-goitre,NS,C3628
COSO36286296,thyroid,NS,goitre,diffuse,toxic,NS,thyroid,NS,adenoma-nodule-goitre,NS,C3628
COSO36286296,thyroid,NS,goitre,multinodular,NS,NS,thyroid,NS,adenoma-nodule-goitre,NS,C3628
COSO36286296,thyroid,NS,goitre,multinodular,toxic,NS,thyroid,NS,adenoma-nodule-goitre,NS,C3628
COSO36286296,thyroid,NS,goitre,multinodular,non_toxic,NS,thyroid,NS,adenoma-nodule-goitre,NS,C3628
COSO36286346,thyroid,NS,Grave_disease,NS,NS,NS,thyroid,NS,other,Graves_disease,C3071
COSO36286303,thyroid,NS,Hurthle_cell_tumour,NS,NS,NS,thyroid,NS,adenoma-nodule-goitre,Hurthle_cell_tumour,C6042
COSO36286585,thyroid,NS,Hurthle_cell_tumour,benign,NS,NS,thyroid,NS,adenoma-nodule-goitre,Hurthle_cell_adenoma,C6042
COSO36286586,thyroid,NS,Hurthle_cell_tumour,malignant,NS,NS,thyroid,NS,carcinoma,Hurthle_cell_carcinoma,C4946
COSO36286303,thyroid,NS,Hurthle_cell_tumour,intermediate,NS,NS,thyroid,NS,adenoma-nodule-goitre,Hurthle_cell_tumour,C6042
COSO27986373,blood_bone_marrow,NS,hypereosinophilic_syndrome,NS,NS,NS,haematopoietic_and_lymphoid_tissue,NS,haematopoietic_neoplasm,chronic_eosinophilic_leukaemia-hypereosinophilic_syndrome,C4563
COSO27986373,blood_bone_marrow,NS,hypereosinophilic_syndrome,idiopathic,NS,NS,haematopoietic_and_lymphoid_tissue,NS,haematopoietic_neoplasm,chronic_eosinophilic_leukaemia-hypereosinophilic_syndrome,C4563
COSO279810573,blood_bone_marrow,NS,hypereosinophilic_syndrome,with_an_underlying_myeloproliferative_disease,NS,NS,haematopoietic_and_lymphoid_tissue,NS,haematopoietic_neoplasm,myeloproliferative_neoplasm,C4345
COSO27986373,blood_bone_marrow,NS,hypereosinophilic_syndrome,with_myelofibrosis,NS,NS,haematopoietic_and_lymphoid_tissue,NS,haematopoietic_neoplasm,chronic_eosinophilic_leukaemia-hypereosinophilic_syndrome,C4563
COSO27986404,blood_bone_marrow,NS,monoclonal_gammopathy_of_uncertain_significance,smouldering_multiple_myeloma,NS,NS,haematopoietic_and_lymphoid_tissue,NS,lymphoid_neoplasm,monoclonal_gammopathy_of_undetermined_significance-smouldering_multiple_myeloma,C3996
COSO27984901,NS,NS,monoclonal_gammopathy_of_uncertain_significance,IgM,NS,NS,haematopoietic_and_lymphoid_tissue,NS,lymphoid_neoplasm,monoclonal_gammopathy_of_undetermined_significance,C3996
COSO27984901,NS,NS,monoclonal_gammopathy_of_uncertain_significance,IgG,NS,NS,haematopoietic_and_lymphoid_tissue,NS,lymphoid_neoplasm,monoclonal_gammopathy_of_undetermined_significance,C3996
COSO38076414,brain,parietal_lobe,atypical_teratoid-rhabdoid_tumour,NS,NS,NS,central_nervous_system,parietal_lobe,atypical_teratoid-rhabdoid_tumour,NS,C6906
COSO60046414,brain,lateral_ventricle,atypical_teratoid-rhabdoid_tumour,NS,NS,NS,central_nervous_system,lateral_ventricle,atypical_teratoid-rhabdoid_tumour,NS,C6906
COSO37076414,central_nervous_system,C-spine,atypical_teratoid-rhabdoid_tumour,NS,NS,NS,central_nervous_system,spinal_cord,atypical_teratoid-rhabdoid_tumour,NS,C6906
COSO28326414,brain,supratentorial,atypical_teratoid-rhabdoid_tumour,NS,NS,NS,central_nervous_system,supratentorial,atypical_teratoid-rhabdoid_tumour,NS,C6906
COSO28356414,brain,posterior_fossa,atypical_teratoid-rhabdoid_tumour,NS,NS,NS,central_nervous_system,posterior_fossa,atypical_teratoid-rhabdoid_tumour,NS,C6906
COSO54316414,brain,sella_turcica,atypical_teratoid-rhabdoid_tumour,NS,NS,NS,central_nervous_system,sella_turcica,atypical_teratoid-rhabdoid_tumour,NS,C6906
COSO28276414,brain,cerebellum,atypical_teratoid-rhabdoid_tumour,NS,NS,NS,central_nervous_system,cerebellum,atypical_teratoid-rhabdoid_tumour,NS,C6906
COSO37076414,spinal_cord,NS,atypical_teratoid-rhabdoid_tumour,NS,NS,NS,central_nervous_system,spinal_cord,atypical_teratoid-rhabdoid_tumour,NS,C6906
COSO36716414,central_nervous_system,NS,atypical_teratoid-rhabdoid_tumour,NS,NS,NS,central_nervous_system,NS,atypical_teratoid-rhabdoid_tumour,NS,C6906
COSO28246414,brain,NS,atypical_teratoid-rhabdoid_tumour,NS,NS,NS,central_nervous_system,brain,atypical_teratoid-rhabdoid_tumour,NS,C6906
COSO55836414,optic_pathway,NS,atypical_teratoid-rhabdoid_tumour,NS,NS,NS,central_nervous_system,midbrain,atypical_teratoid-rhabdoid_tumour,NS,C6906
COSO55836414,optic_pathway,NS,atypical_teratoid-rhabdoid_tumour,evolving_from_a_ganglioglioma,NS,NS,central_nervous_system,midbrain,atypical_teratoid-rhabdoid_tumour,NS,C6906
COSO28276414,brain,cerebellum,atypical_teratoid-rhabdoid_tumour,evolving_from_pleomorphic_xanthoastrocytoma,NS,NS,central_nervous_system,cerebellum,atypical_teratoid-rhabdoid_tumour,NS,C6906
COSO38086414,brain,frontal_lobe,atypical_teratoid-rhabdoid_tumour,evolving_from_pleomorphic_xanthoastrocytoma,NS,NS,central_nervous_system,frontal_lobe,atypical_teratoid-rhabdoid_tumour,NS,C6906
COSO60055272,brain,thalamus,ganglioglioma,NS,NS,NS,central_nervous_system,thalamus,other,ganglioglioma,C3788
COSO60485272,brain,parietooccipital,ganglioglioma,NS,NS,NS,central_nervous_system,parietooccipital,other,ganglioglioma,C3788
COSO38085272,brain,frontal_lobe,ganglioglioma,NS,NS,NS,central_nervous_system,frontal_lobe,other,ganglioglioma,C3788
COSO38065272,brain,temporal_lobe,ganglioglioma,NS,NS,NS,central_nervous_system,temporal_lobe,other,ganglioglioma,C3788
COSO28295272,brain,brainstem,ganglioglioma,NS,NS,NS,central_nervous_system,brainstem,other,ganglioglioma,C3788
COSO60555272,brain,optic_nerve,ganglioglioma,NS,NS,NS,central_nervous_system,optic_nerve,other,ganglioglioma,C3788
COSO28245272,brain,hemisphere,ganglioglioma,NS,NS,NS,central_nervous_system,brain,other,ganglioglioma,C3788
COSO38075272,brain,parietal_lobe,ganglioglioma,NS,NS,NS,central_nervous_system,parietal_lobe,other,ganglioglioma,C3788
COSO60535272,brain,third_ventricle,ganglioglioma,NS,NS,NS,central_nervous_system,third_ventricle,other,ganglioglioma,C3788
COSO28355272,brain,posterior_fossa,ganglioglioma,NS,NS,NS,central_nervous_system,posterior_fossa,other,ganglioglioma,C3788
COSO55835272,brain,chiasmatic-hypothalamic,ganglioglioma,NS,NS,NS,central_nervous_system,midbrain,other,ganglioglioma,C3788
COSO37075272,spinal_cord,NS,ganglioglioma,NS,NS,NS,central_nervous_system,spinal_cord,other,ganglioglioma,C3788
COSO36715272,central_nervous_system,NS,ganglioglioma,NS,NS,NS,central_nervous_system,NS,other,ganglioglioma,C3788
COSO28245272,brain,NS,ganglioglioma,NS,NS,NS,central_nervous_system,brain,other,ganglioglioma,C3788
COSO38075272,brain,parietal_lobe,ganglioglioma,anaplastic,NS,NS,central_nervous_system,parietal_lobe,other,ganglioglioma,C3788
COSO52075272,brain,cerebrum,ganglioglioma,anaplastic,NS,NS,central_nervous_system,cerebrum,other,ganglioglioma,C3788
COSO28245272,brain,NS,ganglioglioma,anaplastic,NS,NS,central_nervous_system,brain,other,ganglioglioma,C3788
COSO28275272,brain,cerebellum,ganglioglioma,anaplastic,transformed_from_grade_I,NS,central_nervous_system,cerebellum,other,ganglioglioma,C3788
COSO60055272,brain,thalamus,ganglioglioma,anaplastic,transformed_from_grade_I,NS,central_nervous_system,thalamus,other,ganglioglioma,C3788
COSO28355272,brain,posterior_fossa,ganglioglioma,grade_II,NS,NS,central_nervous_system,posterior_fossa,other,ganglioglioma,C3788
COSO38075272,brain,parietal_lobe,ganglioglioma,grade_III,anaplastic,NS,central_nervous_system,parietal_lobe,other,ganglioglioma,C3788
COSO52075272,brain,cerebrum,ganglioglioma,grade_III,anaplastic,NS,central_nervous_system,cerebrum,other,ganglioglioma,C3788
COSO282411913,brain,NS,ganglioglioma,dysembryoplastic_neuroepithelial_tumour,mixed,NS,central_nervous_system,brain,other,ganglioglioma-dysembryoplastic_neuroepithelial_tumour,C4747
COSO380611913,brain,temporal_lobe,ganglioglioma,dysembryoplastic_neuroepithelial_tumour,mixed,NS,central_nervous_system,temporal_lobe,other,ganglioglioma-dysembryoplastic_neuroepithelial_tumour,C4747
COSO28275272,brain,cerebellum,ganglioglioma,grade_I,NS,NS,central_nervous_system,cerebellum,other,ganglioglioma,C3788
COSO60055272,brain,thalamus,ganglioglioma,grade_I,NS,NS,central_nervous_system,thalamus,other,ganglioglioma,C3788
COSO38065272,brain,temporal_lobe,ganglioglioma,grade_I,NS,NS,central_nervous_system,temporal_lobe,other,ganglioglioma,C3788
COSO55835272,brain,mesencephalic,ganglioglioma,grade_I,NS,NS,central_nervous_system,midbrain,other,ganglioglioma,C3788
COSO28295272,brain,brainstem,ganglioglioma,grade_I,NS,NS,central_nervous_system,brainstem,other,ganglioglioma,C3788
COSO28245272,brain,NS,ganglioglioma,grade_I,NS,NS,central_nervous_system,brain,other,ganglioglioma,C3788
COSO37075272,spinal_cord,NS,ganglioglioma,grade_I,NS,NS,central_nervous_system,spinal_cord,other,ganglioglioma,C3788
COSO28355272,brain,posterior_fossa,ganglioglioma,grade_I,NS,NS,central_nervous_system,posterior_fossa,other,ganglioglioma,C3788
COSO28245272,brain,non_temporal,ganglioglioma,grade_I,NS,NS,central_nervous_system,brain,other,ganglioglioma,C3788
COSO36715272,central_nervous_system,NS,ganglioglioma,grade_I,NS,NS,central_nervous_system,NS,other,ganglioglioma,C3788
COSO285110738,cervix,NS,cervical_intraepithelial_neoplasia,NS,NS,NS,cervix,NS,in_situ_neoplasm,cervical_intraepithelial_neoplasia,C3782
COSO28516482,cervix,NS,cervical_intraepithelial_neoplasia,grade_II,NS,NS,cervix,NS,in_situ_neoplasm,cervical_intraepithelial_neoplasia_Grade_II,C94676
COSO28516484,cervix,NS,cervical_intraepithelial_neoplasia,grade_III,NS,NS,cervix,NS,in_situ_neoplasm,cervical_intraepithelial_neoplasia_Grade_III,C3782
COSO28516480,cervix,NS,cervical_intraepithelial_neoplasia,grade_I,NS,NS,cervix,NS,in_situ_neoplasm,cervical_intraepithelial_neoplasia_Grade_I,C3782
COSO28516484,cervix,NS,in_situ_neoplasm,cervical_intraepithelial_neoplasia_Grade_III,NS,NS,cervix,NS,in_situ_neoplasm,cervical_intraepithelial_neoplasia_Grade_III,C3782
COSO32057391,prostate,NS,in_situ_neoplasm,glandular_intraepithelial_neoplasia_Grade_III,NS,NS,prostate,NS,in_situ_neoplasm,glandular_intraepithelial_neoplasia_Grade_III,C3642
COSO29026529,endometrium,NS,malignant_mixed_Mullerian_tumour,NS,NS,NS,endometrium,NS,carcinoma,carcinosarcoma-malignant_mesodermal_mixed_tumour,C42700
COSO29026529,uterus,NS,malignant_mixed_Mullerian_tumour,NS,NS,NS,endometrium,NS,carcinoma,carcinosarcoma-malignant_mesodermal_mixed_tumour,C42700
COSO290212867,endometrium,NS,malignant_mixed_Mullerian_tumour,high_grade_squamous_cell_carcinoma,mixed,NS,endometrium,NS,carcinoma,mixed_cell_carcinoma,C7359
COSO29026500,endometrium,NS,solitary_cyst,NS,NS,NS,endometrium,NS,other,solitary_cyst,C40158
COSO37075246,spinal_cord,NS,ependymoma,NS,NS,NS,central_nervous_system,spinal_cord,glioma,ependymoma,C3875
COSO28325246,brain,supratentorial,ependymoma,NS,NS,NS,central_nervous_system,supratentorial,glioma,ependymoma,C3017
COSO36715246,central_nervous_system,NS,ependymoma,NS,NS,NS,central_nervous_system,NS,glioma,ependymoma,C3017
COSO36715246,NS,NS,ependymoma,NS,NS,NS,central_nervous_system,NS,glioma,ependymoma,C3017
COSO28245246,brain,NS,ependymoma,NS,NS,NS,central_nervous_system,brain,glioma,ependymoma,C3017
COSO38085246,brain,frontal_lobe,ependymoma,NS,NS,NS,central_nervous_system,frontal_lobe,glioma,ependymoma,C3017
COSO28355246,brain,posterior_fossa,ependymoma,NS,NS,NS,central_nervous_system,posterior_fossa,glioma,ependymoma,C3017
COSO52076433,brain,cerebrum,ependymoma,anaplastic,NS,NS,central_nervous_system,cerebrum,glioma,ependymoma_Grade_III-IV,C4049
COSO38086433,brain,frontal_lobe,ependymoma,anaplastic,NS,NS,central_nervous_system,frontal_lobe,glioma,ependymoma_Grade_III-IV,C4049
COSO28356433,brain,posterior_fossa,ependymoma,anaplastic,NS,NS,central_nervous_system,posterior_fossa,glioma,ependymoma_Grade_III-IV,C4049
COSO36716433,central_nervous_system,NS,ependymoma,anaplastic,grade_III,NS,central_nervous_system,NS,glioma,ependymoma_Grade_III-IV,C4049
COSO55706438,brain,infratentorial,ependymoma,classic,grade_II,NS,central_nervous_system,infratentorial,glioma,ependymoma_Grade_II,C3017
COSO28326438,brain,supratentorial,ependymoma,classic,grade_II,NS,central_nervous_system,supratentorial,glioma,ependymoma_Grade_II,C3017
COSO36716438,central_nervous_system,NS,ependymoma,classic,grade_II,NS,central_nervous_system,NS,glioma,ependymoma_Grade_II,C3017
COSO52076438,brain,cerebrum,ependymoma,grade_II,NS,NS,central_nervous_system,cerebrum,glioma,ependymoma_Grade_II,C3017
COSO28356438,brain,posterior_fossa,ependymoma,grade_II,NS,NS,central_nervous_system,posterior_fossa,glioma,ependymoma_Grade_II,C3017
COSO36716438,central_nervous_system,NS,ependymoma,grade_II,NS,NS,central_nervous_system,NS,glioma,ependymoma_Grade_II,C3017
COSO37076438,spinal_cord,NS,ependymoma,grade_II,NS,NS,central_nervous_system,spinal_cord,glioma,ependymoma_Grade_II,C3875
COSO56486438,nervous_system,filum,ependymoma,grade_II,NS,NS,central_nervous_system,filum,glioma,ependymoma_Grade_II,C3017
COSO38076438,brain,parietal_lobe,ependymoma,grade_II,NS,NS,central_nervous_system,parietal_lobe,glioma,ependymoma_Grade_II,C3017
COSO55686438,brain,fourth_ventricle,ependymoma,grade_II,NS,NS,central_nervous_system,fourth_ventricle,glioma,ependymoma_Grade_II,C3017
COSO37076438,nervous_system,intramedullary_spinal,ependymoma,grade_II,NS,NS,central_nervous_system,spinal_cord,glioma,ependymoma_Grade_II,C3875
COSO52096433,brain,occipital_lobe,ependymoma,grade_III,NS,NS,central_nervous_system,occipital_lobe,glioma,ependymoma_Grade_III-IV,C4049
COSO37076433,nervous_system,intramedullary_spinal,ependymoma,grade_III,NS,NS,central_nervous_system,spinal_cord,glioma,ependymoma_Grade_III-IV,C4049
COSO37076433,nervous_system,intradural,ependymoma,grade_III,NS,NS,central_nervous_system,spinal_cord,glioma,ependymoma_Grade_III-IV,C4049
COSO38086433,brain,frontal_lobe,ependymoma,grade_III,NS,NS,central_nervous_system,frontal_lobe,glioma,ependymoma_Grade_III-IV,C4049
COSO60666433,brain,central,ependymoma,grade_III,NS,NS,central_nervous_system,cerebral_cortex,glioma,ependymoma_Grade_III-IV,C4049
COSO38066433,brain,temporal_lobe,ependymoma,grade_III,NS,NS,central_nervous_system,temporal_lobe,glioma,ependymoma_Grade_III-IV,C4049
COSO56496433,brain,trigone,ependymoma,grade_III,NS,NS,central_nervous_system,trigone,glioma,ependymoma_Grade_III-IV,C4049
COSO55686433,brain,fourth_ventricle,ependymoma,grade_III,NS,NS,central_nervous_system,fourth_ventricle,glioma,ependymoma_Grade_III-IV,C4049
COSO38076433,brain,parietal_lobe,ependymoma,grade_IV,NS,NS,central_nervous_system,parietal_lobe,glioma,ependymoma_Grade_III-IV,C4049
COSO28356433,brain,posterior_fossa,ependymoma,grade_IV,NS,NS,central_nervous_system,posterior_fossa,glioma,ependymoma_Grade_III-IV,C4049
COSO28246440,brain,NS,ependymoma,myxopapillary,grade_I,NS,central_nervous_system,brain,glioma,ependymoma,C3697
COSO36716440,central_nervous_system,NS,ependymoma,myxopapillary,grade_I,NS,central_nervous_system,NS,glioma,ependymoma,C3697
COSO370710433,spinal_cord,NS,ependymoma,grade_I,NS,NS,central_nervous_system,spinal_cord,glioma,ependymoma_Grade_I,C3875
COSO380810433,brain,frontal_lobe,ependymoma,grade_I,NS,NS,central_nervous_system,frontal_lobe,glioma,ependymoma_Grade_I,C3017
COSO520910433,brain,occipital_lobe,ependymoma,grade_I,NS,NS,central_nervous_system,occipital_lobe,glioma,ependymoma_Grade_I,C3017
COSO283510433,brain,posterior_fossa,ependymoma,grade_I,NS,NS,central_nervous_system,posterior_fossa,glioma,ependymoma_Grade_I,C3017
COSO564810433,nervous_system,filum,ependymoma,grade_I,NS,NS,central_nervous_system,filum,glioma,ependymoma_Grade_I,C3017
COSO37076438,spinal_cord,NS,ependymoma,cellular,NS,NS,central_nervous_system,spinal_cord,glioma,ependymoma_Grade_II,C3875
COSO28375274,NS,NS,Schwann_cell_tumour,NS,NS,NS,soft_tissue,nerve_sheath,schwannoma,NS,C3269
COSO301310703,ovary,NS,fibroma-thecoma,NS,NS,NS,ovary,NS,sex_cord-stromal_tumour,fibroma-thecoma-fibrothecoma,C7290
COSO30136533,ovary,NS,psammocarcinoma,NS,NS,NS,ovary,NS,carcinoma,psammocarcinoma,C4908
COSO32026551,placenta,NS,chorioangioma,NS,NS,NS,placenta,NS,chorioangioma,NS,C4868
COSO32666133,skin,NS,pilomatrixoma,NS,NS,NS,skin,NS,adnexal_tumour,pilomatricoma,C7368
COSO33006133,skin,left_arm,pilomatrixoma,benign,NS,NS,skin,arm,adnexal_tumour,pilomatricoma,C7368
COSO32766133,skin,face,pilomatrixoma,benign,NS,NS,skin,face,adnexal_tumour,pilomatricoma,C7368
COSO32866133,skin,scalp,pilomatrixoma,benign,NS,NS,skin,scalp,adnexal_tumour,pilomatricoma,C7368
COSO33006133,skin,arm,pilomatrixoma,benign,NS,NS,skin,arm,adnexal_tumour,pilomatricoma,C7368
COSO32786133,skin,right_forearm,pilomatrixoma,benign,NS,NS,skin,forearm,adnexal_tumour,pilomatricoma,C7368
COSO37735381,intra-abdominal_cavity,NS,extragastrointestinal_stromal_tumour,NS,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,gastrointestinal_stromal_tumour,NS,C3868
COSO31875763,soft_tissue,retroperitoneum,extragastrointestinal_stromal_tumour,mixed,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,gastrointestinal_stromal_tumour,spindle_and_epithelioid,C27793
COSO35205546,soft_tissue,mesentery,extragastrointestinal_stromal_tumour,epithelioid,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,gastrointestinal_stromal_tumour,epithelioid,C3486
COSO37735546,soft_tissue,abdominal_cavity,extragastrointestinal_stromal_tumour,epithelioid,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,gastrointestinal_stromal_tumour,epithelioid,C3486
COSO31875546,soft_tissue,retroperitoneum,extragastrointestinal_stromal_tumour,epithelioid,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,gastrointestinal_stromal_tumour,epithelioid,C3486
COSO36845546,soft_tissue,pelvic_cavity,extragastrointestinal_stromal_tumour,epithelioid,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,gastrointestinal_stromal_tumour,epithelioid,C3486
COSO34455546,soft_tissue,omentum,extragastrointestinal_stromal_tumour,epithelioid,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,gastrointestinal_stromal_tumour,epithelioid,C3486
COSO31875385,retroperitoneum,NS,extragastrointestinal_stromal_tumour,spindle,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,gastrointestinal_stromal_tumour,spindle,C27792
COSO34455385,omentum,lesser,extragastrointestinal_stromal_tumour,spindle,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,gastrointestinal_stromal_tumour,spindle,C27792
COSO57365385,pleura,NS,extragastrointestinal_stromal_tumour,spindle,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,gastrointestinal_stromal_tumour,spindle,C27792
COSO37735385,soft_tissue,abdominal_cavity,extragastrointestinal_stromal_tumour,spindle,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,gastrointestinal_stromal_tumour,spindle,C27792
COSO31875385,soft_tissue,retroperitoneum,extragastrointestinal_stromal_tumour,spindle,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,gastrointestinal_stromal_tumour,spindle,C27792
COSO36845385,soft_tissue,pelvic_cavity,extragastrointestinal_stromal_tumour,spindle,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,gastrointestinal_stromal_tumour,spindle,C27792
COSO31875385,retroperitoneum,NS,extragastrointestinal_stromal_tumour,spindle,multifocal_with_heterogeneous_rhabdomyosarcomatous_and_chondrosarcomatous_differentiations,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,gastrointestinal_stromal_tumour,spindle,C27792
COSO60695381,abdomen,mesocolon,extragastrointestinal_stromal_tumour,cystic,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,gastrointestinal_stromal_tumour,NS,C3868
COSO28245255,brain,NS,PNET,NS,NS,NS,central_nervous_system,brain,primitive_neuroectodermal_tumour-medulloblastoma,NS,C5398
